zm,rama_id,industria,transable,pot_total
Zona metropolitana de Xalapa,7112,Deportistas y equipos deportivos profesionales,0,
Zona metropolitana de Xalapa,7113,"Promotores de espectáculos artísticos, culturales, deportivos y similares",0,59
Zona metropolitana de Xalapa,7114,"Agentes y representantes de artistas, deportistas y similares",0,
Zona metropolitana de Xalapa,7115,"Artistas, escritores y técnicos independientes",0,44
Zona metropolitana de Xalapa,7121,"Museos, sitios históricos, zoológicos y similares",0,15
Zona metropolitana de Xalapa,7131,Parques con instalaciones recreativas y casas de juegos electrónicos,0,193
Zona metropolitana de Xalapa,7132,"Casinos, loterías y otros juegos de azar",0,237
Zona metropolitana de Xalapa,7139,Otros servicios recreativos,0,937
Zona metropolitana de Xalapa,7211,"Hoteles, moteles y similares",1,1732
Zona metropolitana de Xalapa,7212,Campamentos y albergues recreativos,0,0
Zona metropolitana de Xalapa,7213,"Pensiones y casas de huéspedes, y departamentos y casas amueblados con servicios de hotelería",0,54
Zona metropolitana de Xalapa,7223,Servicios de preparación de alimentos por encargo,0,328
Zona metropolitana de Xalapa,7224,"Centros nocturnos, bares, cantinas y similares",0,703
Zona metropolitana de Xalapa,7225,Servicios de preparación de alimentos y bebidas alcohólicas y no alcohólicas,1,16286
Zona metropolitana de Xalapa,8111,Reparación y mantenimiento de automóviles y camiones,0,4297
Zona metropolitana de Xalapa,8112,Reparación y mantenimiento de equipo electrónico y de equipo de precisión,0,524
Zona metropolitana de Xalapa,8113,"Reparación y mantenimiento de maquinaria y equipo agropecuario, industrial, comercial y de servicios",0,364
Zona metropolitana de Xalapa,8114,Reparación y mantenimiento de artículos para el hogar y personales,0,1422
Zona metropolitana de Xalapa,8121,"Salones y clínicas de belleza, baños públicos y bolerías",0,3599
Zona metropolitana de Xalapa,8122,Lavanderías y tintorerías ,0,627
Zona metropolitana de Xalapa,8123,Servicios funerarios y administración de cementerios ,0,324
Zona metropolitana de Xalapa,8124,Estacionamientos y pensiones para vehículos automotores ,0,387
Zona metropolitana de Xalapa,8129,Servicios de revelado e impresión de fotografías y otros servicios personales ,0,296
Zona metropolitana de Xalapa,8131,"Asociaciones y organizaciones comerciales, laborales, profesionales y recreativas ",0,970
Zona metropolitana de Xalapa,8132,"Asociaciones y organizaciones religiosas, políticas y civiles ",0,485
Zona conurbada de Acayucan,1125,Acuicultura,1,0
Zona conurbada de Acayucan,1141,Pesca,1,0
Zona conurbada de Acayucan,1151,Servicios relacionados con la agricultura,0,
Zona conurbada de Acayucan,1152,Servicios relacionados con la cría y explotación de animales,0,
Zona conurbada de Acayucan,1153,Servicios relacionados con el aprovechamiento forestal,0,
Zona conurbada de Acayucan,2111,Extracción de petróleo y gas,0,
Zona conurbada de Acayucan,2121,Minería de carbón mineral,1,
Zona conurbada de Acayucan,2122,Minería de minerales metálicos,1,
Zona conurbada de Acayucan,2123,Minería de minerales no metálicos,1,0
Zona conurbada de Acayucan,2131,Servicios relacionados con la minería,0,
Zona conurbada de Acayucan,2211,"Generación, transmisión, distribución y comercialización de energía eléctrica",0,
Zona conurbada de Acayucan,2212,Suministro de gas natural por ductos al consumidor final,0,
Zona conurbada de Acayucan,2213,"Captación, tratamiento y suministro de agua",0,0
Zona conurbada de Acayucan,2361,Edificación residencial,0,
Zona conurbada de Acayucan,2362,Edificación no residencial,0,0
Zona conurbada de Acayucan,2371,"Construcción de obras para el suministro de agua, petróleo, gas, energía eléctrica y telecomunicaciones",0,
Zona conurbada de Acayucan,2372,División de terrenos y construcción de obras de urbanización,0,0
Zona conurbada de Acayucan,2373,Construcción de vías de comunicación,0,0
Zona conurbada de Acayucan,2379,Otras construcciones de ingeniería civil,0,
Zona conurbada de Acayucan,2381,"Cimentaciones, montaje de estructuras prefabricadas y trabajos en exteriores",0,0
Zona conurbada de Acayucan,2382,Instalaciones y equipamiento en construcciones,0,0
Zona conurbada de Acayucan,2383,Trabajos de acabados en edificaciones,0,
Zona conurbada de Acayucan,2389,Otros trabajos especializados para la construcción,0,
Zona conurbada de Acayucan,3111,Elaboración de alimentos balanceados para animales,1,
Zona conurbada de Acayucan,3112,Molienda de granos y de semillas y obtención de aceites y grasas,1,0
Zona conurbada de Acayucan,3113,"Elaboración de azúcares, chocolates, dulces y similares",1,
Zona conurbada de Acayucan,3114,"Conservación de frutas, verduras, guisos y otros alimentos preparados",1,0
Zona conurbada de Acayucan,3115,Elaboración de productos lácteos,1,111
Zona conurbada de Acayucan,3116,"Matanza, empacado y procesamiento de carne de ganado, aves y otros animales comestibles",1,160
Zona conurbada de Acayucan,3117,Preparación y envasado de pescados y mariscos,1,
Zona conurbada de Acayucan,3118,Elaboración de productos de panadería y tortillas,1,467
Zona conurbada de Acayucan,3119,Otras industrias alimentarias,1,0
Zona conurbada de Acayucan,3121,Industria de las bebidas,1,110
Zona conurbada de Acayucan,3122,Industria del tabaco,1,
Zona conurbada de Acayucan,3131,"Preparación e hilado de fibras textiles, y fabricación de hilos",1,0
Zona conurbada de Acayucan,3132,Fabricación de telas,1,
Zona conurbada de Acayucan,3133,Acabado de productos textiles y fabricación de telas recubiertas,1,
Zona conurbada de Acayucan,3141,"Confección de alfombras, blancos y similares",1,
Zona conurbada de Acayucan,3149,"Fabricación de otros productos textiles, excepto prendas de vestir",1,12
Zona conurbada de Acayucan,3151,Fabricación de prendas de vestir de tejido de punto,1,
Zona conurbada de Acayucan,3152,Confección de prendas de vestir,1,48
Zona conurbada de Acayucan,3159,Confección de accesorios de vestir y otras prendas de vestir no clasificados en otra parte,1,
Zona conurbada de Acayucan,3161,Curtido y acabado de cuero y piel,1,
Zona conurbada de Acayucan,3162,Fabricación de calzado,1,
Zona conurbada de Acayucan,3169,"Fabricación de otros productos de cuero, piel y materiales sucedáneos",1,0
Zona conurbada de Acayucan,3211,Aserrado y conservación de la madera,1,
Zona conurbada de Acayucan,3212,Fabricación de laminados y aglutinados de madera,1,
Zona conurbada de Acayucan,3219,Fabricación de otros productos de madera,1,53
Zona conurbada de Acayucan,3221,"Fabricación de pulpa, papel y cartón",1,
Zona conurbada de Acayucan,3222,Fabricación de productos de cartón y papel,1,26
Zona conurbada de Acayucan,3231,Impresión e industrias conexas,1,39
Zona conurbada de Acayucan,3241,Fabricación de productos derivados del petróleo y del carbón,1,
Zona conurbada de Acayucan,3251,Fabricación de productos químicos básicos,1,
Zona conurbada de Acayucan,3252,"Fabricación de resinas y hules sintéticos, y fibras químicas",1,
Zona conurbada de Acayucan,3253,"Fabricación de fertilizantes, plaguicidas y otros agroquímicos",1,0
Zona conurbada de Acayucan,3254,Fabricación de productos farmacéuticos,1,
Zona conurbada de Acayucan,3255,"Fabricación de pinturas, recubrimientos y adhesivos",1,
Zona conurbada de Acayucan,3256,"Fabricación de jabones, limpiadores y preparaciones de tocador",1,0
Zona conurbada de Acayucan,3259,Fabricación de otros productos químicos,1,
Zona conurbada de Acayucan,3261,Fabricación de productos de plástico,1,0
Zona conurbada de Acayucan,3262,Fabricación de productos de hule,1,0
Zona conurbada de Acayucan,3271,Fabricación de productos a base de arcillas y minerales refractarios,1,0
Zona conurbada de Acayucan,3272,Fabricación de vidrio y productos de vidrio,1,
Zona conurbada de Acayucan,3273,"Fabricación de cemento, concreto y sus productos",1,73
Zona conurbada de Acayucan,3274,"Fabricación de cal, yeso y productos de yeso",1,
Zona conurbada de Acayucan,3279,Fabricación de otros productos a base de minerales no metálicos,1,0
Zona conurbada de Acayucan,3311,Industria básica del hierro y del acero,1,
Zona conurbada de Acayucan,3312,Fabricación de productos de hierro y acero,1,
Zona conurbada de Acayucan,3313,Industria básica del aluminio,1,
Zona conurbada de Acayucan,3314,"Industrias de metales no ferrosos, excepto aluminio",1,
Zona conurbada de Acayucan,3315,Moldeo por fundición de piezas metálicas,1,0
Zona conurbada de Acayucan,3321,Fabricación de productos metálicos forjados y troquelados,1,
Zona conurbada de Acayucan,3322,Fabricación de herramientas de mano sin motor y utensilios de cocina metálicos,1,
Zona conurbada de Acayucan,3323,Fabricación de estructuras metálicas y productos de herrería,1,88
Zona conurbada de Acayucan,3324,"Fabricación de calderas, tanques y envases metálicos",1,
Zona conurbada de Acayucan,3325,Fabricación de herrajes y cerraduras,1,
Zona conurbada de Acayucan,3326,"Fabricación de alambre, productos de alambre y resortes",1,
Zona conurbada de Acayucan,3327,Maquinado de piezas y fabricación de tornillos,1,34
Zona conurbada de Acayucan,3328,Recubrimientos y terminados metálicos,1,
Zona conurbada de Acayucan,3329,Fabricación de otros productos metálicos,1,
Zona conurbada de Acayucan,3331,"Fabricación de maquinaria y equipo agropecuario, para la construcción y para la industria extractiva",1,
Zona conurbada de Acayucan,3332,"Fabricación de maquinaria y equipo para las industrias manufactureras, excepto la metalmecánica",1,
Zona conurbada de Acayucan,3333,Fabricación de maquinaria y equipo para el comercio y los servicios,1,
Zona conurbada de Acayucan,3334,"Fabricación de equipo de aire acondicionado, calefacción, y de refrigeración industrial y comercial",1,
Zona conurbada de Acayucan,3335,Fabricación de maquinaria y equipo para la industria metalmecánica,1,
Zona conurbada de Acayucan,3336,"Fabricación de motores de combustión interna, turbinas y transmisiones",1,
Zona conurbada de Acayucan,3339,Fabricación de otra maquinaria y equipo para la industria en general,1,
Zona conurbada de Acayucan,3341,Fabricación de computadoras y equipo periférico,1,
Zona conurbada de Acayucan,3342,Fabricación de equipo de comunicación,1,
Zona conurbada de Acayucan,3343,Fabricación de equipo de audio y de video,1,
Zona conurbada de Acayucan,3344,Fabricación de componentes electrónicos,1,
Zona conurbada de Acayucan,3345,"Fabricación de instrumentos de medición, control, navegación, y equipo médico electrónico",1,
Zona conurbada de Acayucan,3346,Fabricación y reproducción de medios magnéticos y ópticos,1,
Zona conurbada de Acayucan,3351,Fabricación de accesorios de iluminación,1,
Zona conurbada de Acayucan,3352,Fabricación de aparatos eléctricos de uso doméstico,1,
Zona conurbada de Acayucan,3353,Fabricación de equipo de generación y distribución de energía eléctrica,1,
Zona conurbada de Acayucan,3359,Fabricación de otros equipos y accesorios eléctricos,1,
Zona conurbada de Acayucan,3361,Fabricación de automóviles y camiones,1,
Zona conurbada de Acayucan,3362,Fabricación de carrocerías y remolques,1,0
Zona conurbada de Acayucan,3363,Fabricación de partes para vehículos automotores,1,0
Zona conurbada de Acayucan,3364,Fabricación de equipo aeroespacial,1,
Zona conurbada de Acayucan,3365,Fabricación de equipo ferroviario,1,
Zona conurbada de Acayucan,3366,Fabricación de embarcaciones,1,
Zona conurbada de Acayucan,3369,Fabricación de otro equipo de transporte,1,
Zona conurbada de Acayucan,3371,"Fabricación de muebles, excepto de oficina y estantería",1,90
Zona conurbada de Acayucan,3372,Fabricación de muebles de oficina y estantería,1,
Zona conurbada de Acayucan,3379,"Fabricación de colchones, persianas y cortineros",1,
Zona conurbada de Acayucan,3391,"Fabricación de equipo no electrónico y material desechable de uso médico, dental y para laboratorio, y artículos oftálmicos",1,0
Zona conurbada de Acayucan,3399,Otras industrias manufactureras,1,
Zona conurbada de Acayucan,4311,Comercio al por mayor de abarrotes y alimentos,0,489
Zona conurbada de Acayucan,4312,"Comercio al por mayor de bebidas, hielo y tabaco",0,202
Zona conurbada de Acayucan,4321,Comercio al por mayor de productos textiles y calzado,0,9
Zona conurbada de Acayucan,4331,Comercio al por mayor de productos farmacéuticos,0,0
Zona conurbada de Acayucan,4332,"Comercio al por mayor de artículos de perfumería, cosméticos y joyería",0,
Zona conurbada de Acayucan,4333,"Comercio al por mayor de grabaciones de audio y video en medios físicos, juguetes y artículos deportivos",0,0
Zona conurbada de Acayucan,4334,"Comercio al por mayor de artículos de papelería, libros, revistas y periódicos",0,
Zona conurbada de Acayucan,4335,Comercio al por mayor de electrodomésticos menores y aparatos de línea blanca,0,
Zona conurbada de Acayucan,4341,Comercio al por mayor de materias primas agropecuarias y forestales,0,280
Zona conurbada de Acayucan,4342,Comercio al por mayor de materias primas para la industria,0,162
Zona conurbada de Acayucan,4343,Comercio al por mayor de materiales de desecho,0,20
Zona conurbada de Acayucan,4351,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca",0,96
Zona conurbada de Acayucan,4352,Comercio al por mayor de maquinaria y equipo para la industria,0,0
Zona conurbada de Acayucan,4353,Comercio al por mayor de maquinaria y equipo para los servicios y para actividades comerciales,0,6
Zona conurbada de Acayucan,4354,"Comercio al por mayor de mobiliario y equipo de cómputo y de oficina, y de otra maquinaria y equipo de uso general",0,0
Zona conurbada de Acayucan,4361,"Comercio al por mayor de camiones y de partes y refacciones nuevas para automóviles, camionetas y camiones",0,0
Zona conurbada de Acayucan,4373,Intermediación de comercio al por mayor,0,
Zona conurbada de Acayucan,4611,Comercio al por menor de abarrotes y alimentos,0,2190
Zona conurbada de Acayucan,4612,"Comercio al por menor de bebidas, hielo y tabaco",0,130
